,ds,Unnamed: 1,count,hate_speech,offensive_language,neither,class,tweet,id
5281,td,5309,0,0,0,0,2,@ChrisTrondsen @IM5band #askim5 would you rather drink squirrel pee or Johnny Depp's wig in Charlie and the Chocolate Factory?,
18864,td,18892,0,0,0,0,1,RT @MeyaKardashian: This bitch is fucking insane. &#8220;@TwiterDeze_NUTS: 2) what is a sentence that describes you in 5 words?&#8221;,
22505,td,22533,0,0,0,0,1,RT @stripsofgabby: &#128514;&#128514;&#128514;&#128128;&#8220;@SouthsideVic: My stroke game stale so I gotta eat the pussy like a husky dike.&#8221;,
7215,td,7243,0,0,0,0,1,@Steven_ratata my boots get me bitches so,
15628,td,15656,0,0,0,0,1,Nannie bitch don't talk to that hoe with ha extra bs ass @lilmenifee__ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039;&#128175;&#128079;&#128581;&#128078;,
26012,td,26040,0,0,0,0,2,anybody remember that movie Thumbelina? I didn't noticed how flamin' the bird was until now,
16979,td,17007,0,0,0,0,1,"RT @CBurrAndJamal: Mom: ""What happened to ___ *insert old friend name*? You used to be close."" Me: ""Fuck that bitch.""",
14459,td,14487,0,0,0,0,1,Jake gettin all da bitches rn,
473,c,473,0,0,0,0,0,This is where multiculturalism gets us. It doesn't work. #refugeesnotwelcome  https://t.co/sJCCvDg2BL,8.77842047067193E+017
15178,td,15206,0,0,0,0,1,Man who da fuck let this hoe in the background looking like a got damn Zebra #BETAwards,
7021,td,7049,0,0,0,0,1,@RyanTravers1 I lied it hurt like a bitch and it bruises your arm. I would suggest you don't do it lol,
1846,c,1866,0,0,0,0,2,@LiberalAus you need to get rid of this fool @TurnbullMalcolm https://t.co/ijxkHHshda,8.74956294255399E+017
19924,td,19952,0,0,0,0,1,RT @SweetHunnieLips: Lookie here folks  I'm not a chocolate thick natural haired female  Nudes=trash,
16067,td,16095,0,0,0,0,2,One mans trash is another mans treasure,
16197,td,16225,0,0,0,0,1,Pass them sticks bitch!!!!!!!,
9015,td,9043,0,0,0,0,2,@littlelouie33 eh take off hoser.,
8948,td,8976,0,0,0,0,1,@kittygurl9714 I highly doubt you're a real woman. You're prolly a fat ass man. Who fuckin cares?!? Let me do me ho,
18273,td,18301,0,0,0,0,1,RT @JoeCool_TVC: You can't be a hoe saying that another girls a hoe. Your both hoes it cancels each other out.,
21605,td,21633,0,0,0,0,1,RT @iH8TvvitterHoes: Kim K got bitches thinkin being a hoe is a career with health care benefits,
24888,td,24916,0,0,0,0,1,Waiting on these bitches @badnewsbridget @MorbidMermaid &#128034;&#128034;&#128034;&#128034;,
20635,td,20663,0,0,0,0,1,"RT @YungPineapple_: ""You like your lunch little boy?""  ""Nah bitch look what I'm eating cause of you"" http://t.co/7cvA8grvds",
11610,td,11638,0,0,0,0,1,Free Ballout lil bitch &#128520;&#128299;,
5825,td,5853,0,0,0,0,1,@HoskinsTy96 dammit now I'm the only one with a fucked up tranny....,
1897,c,1917,0,0,0,0,2,Mom fucks lesbian daughter - #momcest #moms #hotmoms #milfs #taboo #incest #hot #nsfw #boobs https://t.co/hMQBbc7AGs,8.74901730265268E+017
1851,c,1871,0,0,0,0,2,@MaguSays Twitter is also banning gay activists and verifying actual N**is so I don't think their judgement should ever be trusted,8.74865425791812E+017
7157,td,7185,0,0,0,0,1,@SoftestMuffin @_tee13 @TorahBlaze in other words you are accustomed to niggers so muchYour Almighty one can be next to u but yo nigger,
20287,td,20315,0,0,0,0,1,RT @TrueNovacane: @UFUCKIN_RIGHT hell nahh. If a bitch had respect for her own damn body she wouldn't wear that shit in public.,
1681,c,1701,0,0,0,0,2,Qatar isolation 'inhumane' violates Islamic values says Turkey president Recep Tayyip Erdogan https://t.co/soHvBssclK,8.74905322384749E+017
1452,c,1472,0,0,0,0,2,Does Attack Justify Crackdown? https://t.co/rSBuVDRpWf https://t.co/Ta6rJPqiBj,8.77203393286156E+017
20409,td,20437,0,0,0,0,1,RT @VersaceTweetGod: Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim&#8230;,
8967,td,8995,0,0,0,0,1,@kylegotjokes @yaaagirlllmeggx that's fucking bitches for ya! Using that pus to hook u,
10301,td,10329,0,0,0,0,1,Aye Mcdonald'ss got a fire ass frozen strawberry lemonade.. This bitch so wet,
25527,td,25555,0,0,0,0,2,Yankees getting killed,
11728,td,11756,0,0,0,0,1,Fuck what you think. I think them bitches produced the FUCK outta some shit.   Telling you I STILL rock out to the vast majority of No Skits,
26186,td,26214,0,0,0,0,1,digging a hole is very satisfying it's climbing out that's a bitch.,
24123,td,24151,0,0,0,0,2,There's a special place in hell for people who slam on their brakes for yellow lights &#128532;&#128299;,
14710,td,14738,0,0,0,0,1,LMAOOOOOOO RT @DontCallMeKyrie *Record Scratches* RT @chinitaaah_: Damn Twitter famous bitches out hea strippin!? &#128557;&#128557; http://t.co/BLrN8dzyA3,
12553,td,12581,0,0,0,0,1,I can't fuck with girls that talk about their pussy on social media...,
11148,td,11176,0,0,0,0,1,Did I just see a white bitch getting licked between her legs by a dog? Nasty fuck!,
23224,td,23252,0,0,0,0,1,Shoot out wit yo niccas you da type to throw da Pistol &#128588;,
13433,td,13461,0,0,0,0,2,I used to chug vodka and orange juice. I also used to chug vodka and gatorade... I used to chug vodka.,
9669,td,9697,0,0,0,0,1,@urdaddy936192 @LuM1996 @PRoseish not in Florida retard,
26000,td,26028,0,0,0,0,1,and I gotta say I dont like this ashley brooks. omfg creepy psycho bitch,
26701,td,26729,0,0,0,0,1,niggas not stepping up they still tryna get back in the day kinda pussy lol,
299,c,299,0,0,0,0,2,@smileyt22 So what are you doing ? #AllahuAkbar #AmericaFirst #45MAGA #Antifa #OssoffExcuses #BachelorInParadise #BanIslam #OssoffGotHandeled 🥓🇰🇵💰,8.77962264908767E+017
1107,c,1115,0,0,0,0,2,@RileyAndTyler @costareports zero. it'll be the evil dems who rigged the race w/ $ from outside GA.  ignore the pot… https://t.co/A0RkNC3eaZ,8.77178482240791E+017
850,c,850,0,0,0,0,2,*MUST WATCH*  Local Sheffield Man go's off on hate preacher @TRobinsonNewEra  #islamaphobia #unity #FinsburyPark   https://t.co/wo6BR5SPNZ,8.77306852383621E+017
12259,td,12287,0,0,0,0,1,"His boyfriend gonna be like ""You ain't make a team? I'm straight fag. ""@ZRawTaroli: ....... The rams really cut Michael Sam. Wow.""",
16419,td,16447,0,0,0,0,1,RT @11_MeLoBaby_7: @100granHman it ain't nothin to cut that bitch off ayeeee,
16552,td,16580,0,0,0,0,1,RT @Advil: remember when people boo&#8217;d One Direction and Gaga was having none of it. i love that bitch.,
2246,c,2267,0,0,0,0,2,TEARS https://t.co/nr6ZUHZ9cq,8.74876843052216E+017
16341,td,16369,0,0,0,0,1,Pretty sure I got ya bitch nudes in my phone nigga,
11223,td,11251,0,0,0,0,2,Don't follow the astros they said. They're trash they said. Well now look at them #astros,
9800,td,9828,0,0,0,0,1,@youknowmaxwell no clue but these bad hoes ain't really bad,
6383,td,6411,0,0,0,0,1,@LobstrThinkTank but bitch nobody was wanting your ass. U assumed that cuz u let dogs run up in yo filth &amp; u think i want some of it...NOT!,
6086,td,6114,0,0,0,0,1,@Jessycaa_Rubi @O_ShitItsLaura Bitch you just an inch taller than me &#128079;&#128079; &amp; we normal height Jessyca and Daysi are just some short bitches &#128514;,
4118,td,4146,0,0,0,0,1,&#8220;@_yeaimmaBOSS: &#8220;@100046729: I wonder if I @ oomf I be like I want fuck would I be wrong or &#128533;&#8221; you a be one brave as bitch&#128514;&#128514;&#8221;one day &#128553;&#128514;&#128514;,
18065,td,18093,0,0,0,0,1,RT @ImNotaPlayerTho: Still trying to hit this hoe...... &#128133;&#128133;&#128133;&#128133; http://t.co/jbHjMpY1gX,
8,c,8,0,0,0,0,0,@ChelseaClinton what a joke. Third worlders forced on us by your immigration policies bring ancient diseases back. #NoRefugees #rapefugees,8.77966875862479E+017
24432,td,24460,0,0,0,0,1,This bitch said I look like the type to do a lot of cocaine &#128128;,
5367,td,5395,0,0,0,0,1,@D_41395 bitch don't b a hypocrite,
21465,td,21493,0,0,0,0,1,RT @gabrielleheaton: I see the same hoes&#128064;,
16242,td,16270,0,0,0,0,1,Person: My new years resolution is to not be a jackass to everyone. Me: Yeah and I'm going to buy a PS3. I'm not retarded.,
4040,td,4068,0,0,0,0,1,&#8220;@WorldStarFunny: we don't love these hoes http://t.co/WeKdL09bq5&#8221; @Ilovebamf &#128076;,
716,c,716,0,0,0,0,2,“Race love hate and me: A distinctly American story (AKA: Yes I’m Black)” by @ShaunKing https://t.co/pw7prk0aAm,8.77321972924858E+017
7791,td,7819,0,0,0,0,1,@_TurnDownDre @kushdaddycorr I can smell your fried chicken ass a mile away boi and clean your nasty ass ears ratchet bitch,
19454,td,19482,0,0,0,0,1,RT @RakwonOGOD: i started fuckin with bitches who believe everything their horoscope say.they believe the dumbass horoscopes they gunna bel&#8230;,
18638,td,18666,0,0,0,0,1,RT @Likea_BOSS_x3: After a long day at work bitch wunna rest her feet on me lol &#128514;&#128129;&#128524;&#128176; http://t.co/2rhN5HpASb,
12831,td,12859,0,0,0,0,1,I gotta give De Blasio credit. He is a man of his word. Nypd can't arrest niggas for weed anymore hahahaha fuuuuuck yoouuuuu bitch,
19516,td,19544,0,0,0,0,1,RT @ReginaldSpears: If Hank Jr. was half the man his daddy was he'd bitch-slap Brantly Gilbert for having his name in his mouth.,
22829,td,22857,0,0,0,0,1,"RT @yayabad1_SODMG: ""@_100d: Smoke wit a bitch in nap and let her play music I bet 100 she turn on boosie or some slow shit &#128530;"" real shit",
21645,td,21673,0,0,0,0,1,RT @iamSwagnificant: A real hoe will never let you turn her into a house wife.. She'll let you know what it is before you start catching fe&#8230;,
1369,c,1389,0,0,0,0,2,@JoyAnnReid They will kill poor people just as easy as they kill black people they care about neither!,8.77189963443524E+017
5101,td,5129,0,0,0,0,1,@BreesInDaCut you got some hoes here yet?,
11993,td,12021,0,0,0,0,1,Gotta question the nicca standing next to you cut em off,
21351,td,21379,0,0,0,0,1,RT @dril: hoo boy... these guinea pigd love to shit. shouldn't have ordered the full dozen,
3097,td,3125,0,0,0,0,1,#AsAGiraffes pussy http://t.co/YaaTsF52tu,
6167,td,6195,0,0,0,0,1,@JustWordsx dont favorite me you faggot,
25691,td,25719,0,0,0,0,1,You bitches got me all the way fucked up idc how many pineapples y'all eat your pussy still gon taste the same so give that shit up please,
16098,td,16126,0,0,0,0,1,Only faggot pussies put their twitter pic of them and their dog,
17477,td,17505,0,0,0,0,1,"RT @DreGambiino: Niggas be like ""I got some hoes on the flo"" .... &#128567; http://t.co/swFpGRBliv",
9572,td,9600,0,0,0,0,1,@theBOSS_Leslie I didn't tag you negro lol,
26933,td,26961,0,0,0,0,1,thats top off pop off im with my dogs like stewie griffin bitches hear me they be like ooh he rippin,
774,c,774,0,0,0,0,2,Killing Of Muslim Teen Was Road Rage Not A Hate Crime Police Say  https://t.co/p0hRyP2QVd https://t.co/f5klW4SYLs,8.77260218559627E+017
2296,c,2317,0,0,0,0,2,@AdammaMichelle Percentage wise black people are more racist.  This unfortunately is just one example.,8.74915979897254E+017
16425,td,16453,0,0,0,0,1,RT @1KelliBelle: Needy clingy men is why I have bitch issues,
3657,td,3685,0,0,0,0,1,&#8220;@DrMalvo: @woods_lamar   http://t.co/ChNxcPLZWR&#8221;  Hidey hidey hoe! White folk be all noyvous round coloreds,
11898,td,11926,0,0,0,0,1,Going for a bitch nigga neck cause nigga am Rollin,
9382,td,9410,0,0,0,0,2,"@ryanhoover like we all never gave the camera ""the bird"".",
14206,td,14234,0,0,0,0,1,Ima knock the pussy out like fight night. &#128074;&#128074;,
15539,td,15567,0,0,0,0,1,My nigga got me hanging out with his fat catfish bitch smh,
19496,td,19524,0,0,0,0,1,RT @RealScoZayy_NNF: Just barrass Meez ctfu um zoned out wit my fro out while um hitin hoes from da back #comebacktoreality,
22492,td,22520,0,0,0,0,2,RT @ssbeirne: It's a bird! It's a plane! It's a boat! No...It's it's... a flying human? #lakeerie #cle http://t.co/TTL10nqBzJ,
25447,td,25475,0,0,0,0,1,Y'all all some hoes,
21614,td,21642,0,0,0,0,1,RT @iLovedrunkgirls: &#8220;@DseanAssAFool: Bruh I never seen so many ugly bitches in one picture before smh http://t.co/ypGGSf64ea&#8221; is that Luda&#8230;,
23672,td,23700,0,0,0,0,2,Sweet Jesus #morningjoe are you going to split screen Rep James Clyburn &amp; Charlie Daniels at the same time? #morningjoe,
8981,td,9009,0,0,0,0,1,@lauren_kapitan @_Maniac_Mind_ No the fuck u can't dumb bitch matter of fact go get nigga hoe cuz u not going be shit.,
17271,td,17299,0,0,0,0,1,RT @CzarZellem: Hey Liberalsmeet @SenTedCruz future majority leader of the US Senate.Enjoy. Payback is a bitch. #p2 #stoprush #waar http:&#8230;,
5973,td,6001,0,0,0,0,1,@IvetteBrianna_ fag,
12702,td,12730,0,0,0,0,1,I dream about having twin girls a lot yea karma I know it's you bitch,
20002,td,20030,0,0,0,0,1,"RT @TayWest: When hoes call other hoes ""hoes"" http://t.co/39yoPnqqau",
21634,td,21662,0,0,0,0,1,RT @i_EaT_PIE: Dame the type of bitch that go to jail to meet men &#128514;&#128514;&#128514; http://t.co/ZWtTSb9cc1,
5632,td,5660,0,0,0,0,1,@Freegeezy17 shoot that nigger bitch in the knees....,
16642,td,16670,0,0,0,0,0,RT @Arbogucci: Brandon Phelps a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300,
19571,td,19599,0,0,0,0,2,RT @RudeBoi_Drew: @PAPER_CHAYSIN condom were invent for that sole purpose,
19720,td,19748,0,0,0,0,1,RT @ShellyGrimage: It ain't nothing to cut that bitch off.,
11432,td,11460,0,0,0,0,2,Everybody loves pot brownies but I bring crystal meth cupcakes to a party Suddenly I'm the weirdo,
25356,td,25384,0,0,0,0,2,Will Hillary &#8216;dodo-bird&#8217; Be Dems 2016 Candidate To Take Over Obama's Job As US Prez? DoG http://t.co/wFlZyXmVk6 via @worldnetdaily,
5786,td,5814,0,0,0,0,0,@HeauxmerSimpson I'm jus tryna vaca away from the niggers bro.,
19638,td,19666,0,0,0,0,1,RT @SatansPearl: she's a model on #Instagram but she's just a hoe from my town.,
8296,td,8324,0,0,0,0,1,@djfeds yeah bitch did it taste good fucker -.-t,
11512,td,11540,0,0,0,0,1,Females so dirty bro real talk you gotta play these bitches now day because if you don't they still gonna do it to you,
5467,td,5495,0,0,0,0,2,@DivaMonRoe2uHoE @CheefPolo hoe hoe hoe merry Christmas,
12568,td,12596,0,0,0,0,1,I can't tell if I want to fuck you or if I want to slit your throat,
23206,td,23234,0,0,0,0,1,She's aint being a bitch she's just tired of your bullshit. Her attitude towards you is based upon how you treat her.,
12284,td,12312,0,0,0,0,1,Hoes be prayin niccas dnt kno dat background,
16392,td,16420,0,0,0,0,1,Quit blowing up my feed bitches.,
3087,td,3115,0,0,0,0,1,#10ThingsThatGetsOnMyNerves Needy hoes ratchet Hoes sideline hoes Beggin' hoes dumb hoes looking for love on Facebook hoes..,
21765,td,21793,0,0,0,0,1,RT @jballinbutts420: @Jamie_Caudillo you're retarded enough to be both. But atleast I have a date to bring you on for your birthday&#10084;&#65039;&#128535;,
19919,td,19947,0,0,0,0,1,RT @Swagdollz_x: Back in the day when Drake was Aubrey/Jimmy and he made that song with his bitch girlfriend I said he was gonna be a rappe&#8230;,
2478,td,2499,0,0,0,0,1, most hated but the hoes favorite  #2MW #SevenOne # http://t.co/BMdSVMc3rC,
18857,td,18885,0,0,0,0,1,RT @MensHumor: Monday what's up you ugly bitch?,
5431,td,5459,0,0,0,0,1,@Deeiiggee hey bitch if your gonna talk shit tag me and quit being such a bitch how did I fuck up the car? Cause it won't hold air dumbass,
10815,td,10843,0,0,0,0,1,Carter needs to shut the fuck up fucking bitch ass always trying to start shit,
10101,td,10129,0,0,0,0,1,Almost everyone I met in #Paris was absolute trash. And if they support a republican government I hope they fucking die.,
21441,td,21469,0,0,0,0,1,RT @flygurlWilliams: If yo bitch only fucking with you bcuz of your money chances are any nigga with some money can fuck her?&#128563;,
19450,td,19478,0,0,0,0,1,RT @RakwonOGOD: Lmaoo bitch what? http://t.co/2dhLgXcVg2,
20414,td,20442,0,0,0,0,1,RT @Vianka_V: Hoes hoes ain't nothin' but hoes.,
18732,td,18760,0,0,0,0,2,RT @LuckyLanceJ: A bird doesn't sing because it has an answer it sings because it has a song.~ @DrMayaAngelou,
23933,td,23961,0,0,0,0,2,The Pirates have made the playoffs and the Yankees are out...hell has frozen over,
25666,td,25694,0,0,0,0,1,You ain't trynna fuc ? Get ya shoes hoe,
13308,td,13336,0,0,0,0,1,I shoot at the pussy I bust in the pussy I'm cuming too sooooooooooon,
8455,td,8483,0,0,0,0,1,@gillbowski7 @MasiBlatnoy @DroBaby_ fuckkn hate when he fights. Being a big pussy all the time.,
10317,td,10345,0,0,0,0,1,BRUH!! RT @coldhearted9_: Them ugly hoes say a nigga arrogant...,
16085,td,16113,0,0,0,0,1,One thing i always tell my lor cousins big cousins my bitches &amp;&amp; niggah u always gonna be good regardless,
5538,td,5566,0,0,0,0,1,@EdgarGuillenjr your a punk pussy ass bitch! Dude you don't have the balls to fight all you wanna do is wanna hit girls your a fuckin bitch,
831,c,831,0,0,0,0,2,How to respond to ppl who 3 days after a man drives into crowd to kill muslims blame terrorism on Islam? #GareCentrale #FinsburyPark,8.77271694070755E+017
25722,td,25750,0,0,0,0,1,You don't HAVE to say it. You showed yaself. RT @UptownRaised: Bitch nobody said I did now shut the fuck up that fat made you retarded @VofD,
20513,td,20541,0,0,0,0,1,RT @WomensHumor: Monday was SUCH a bitch today.,
16533,td,16561,0,0,0,0,1,RT @AaronTheGoat: This bitch can't be serious... http://t.co/dVZegKeBGv,
19668,td,19696,0,0,0,0,1,RT @SenorSteez: These hoes ain't loyal mane they rotate,
6180,td,6208,0,0,0,0,1,@KINSL3Y we dont love these hoes,
26978,td,27006,0,0,0,0,1,these hos really be hatin on Draya fine ass,
1928,c,1948,0,0,0,0,2,#rough teen lesbian clip international sexy xxx porns https://t.co/ylOkCJPCug,8.74967242915684E+017
1370,c,1390,0,0,0,0,2,Finsbury Park attack: Son of hire boss held over Facebook post https://t.co/B79qNidlnC https://t.co/FMNKlAsc0W,8.77259630644277E+017
3090,td,3118,0,0,0,0,2,#2013Faves RT &#8220;@grahamorama: #Snoop and #Justin are having so much fun at this Charlie Wilson tribute #BETAwards https://t.co/C6NHwUBlXN&#8221;,
